id,Park Code,Name,Street,Suburb,Easting,Northing,Latitude,Longitude
1902,D1612,SUNSHINE AVENUE PARK,SUNSHINE AVE,TARRAGINDI,"504,216.72","6,956,380.65",-27.51626665,153.0426974
1903,D2039,SUPRANO PLACE PARK,TAYLOR PL,WAKERLEY,"514,742.17","6,960,179.72",-27.48189537,153.1492291
1904,D0856,SURBITON COURT PARK,WEEKES RD,CARINDALE,"510,401.15","6,957,782.07",-27.50358142,153.1053074
1905,D0252,SUTLING STREET PARK,SUTLING ST,CHAPEL HILL,"495,190.28","6,957,065.93",-27.51007802,152.9513007
1906,D0874,SUZETTE STREET PARK,COOEE ST,BURBANK,"517,633.99","6,951,830.57",-27.55723606,153.1786235
1907,D1551,SVOBODA PARK,BEENLEIGH RD,KURABY,"509,673.92","6,946,492.26",-27.60550965,153.0980349
1908,D2060,SWEETAPPLE PLACE PARK,BURNETT ST,MANLY WEST,"515,462.81","6,961,141.39",-27.47320547,153.1565116
1909,D1318,SWEETMAN STREET PARK,SWEETMAN ST,PADDINGTON,"501,077.26","6,962,661.75",-27.45956717,153.0109025
1910,D1677,SWEETS ROAD PARK,GOODERHAM RD,PALLARA,"501,001.52","6,945,520.37",-27.61431795,153.0101502
1911,D1885,SWENSONS ROAD NATURE RESERVE,SWENSONS RD,MT CROSBY,"482,994.36","6,956,352.82",-27.51672865,152.8282042
1912,D1602,SWINBURNE STREET PARK,SWINBURNE ST,LUTWYCHE,"502,892.74","6,966,815.50",-27.42206439,153.0292663
1913,D1032,SYMONS ROAD PARK,NORMANDY ST,SUNNYBANK HILLS,"505,647.07","6,947,570.34",-27.59579981,153.0572221
1914,D0189,T. M. BURKE PARK,STEWART RD,ASHGROVE,"499,023.22","6,964,519.43",-27.44279612,152.990116
1915,D1308,TAIGUM PLACE PARK,TAIGUM PL,TAIGUM,"504,263.50","6,976,354.81",-27.3359389,153.043101
1916,D2028,TALISKER PLACE PARK,TALISKER PL,PARKINSON,"502,452.17","6,942,742.50",-27.63939409,153.0248578
1917,D2532,TALL TREES CIRCUIT PARK,NEW CLEVELAND RD,GUMDALE,"515,703.42","6,959,437.26",-27.48858752,153.1589691
1918,D1586,TALLOW WOOD PLACE PARK,COOLIBAH ST,MT GRAVATT EAST,"508,547.09","6,955,617.48",-27.52313612,153.0865511
1919,D1328,TALLOWWOOD PLACE PARK,TALLOWWOOD PL,BRIDGEMAN DOWNS,"499,542.71","6,972,647.12",-27.36839214,152.9961743
1920,D1271,TALLTREES STREET PARK,TALLTREES ST,BRACKEN RIDGE,"504,529.76","6,977,146.79",-27.3287879,153.0457898
1921,D1952,TALTARNI CIRCUIT PARK,SAMFORD RD,MITCHELTON,"496,336.24","6,967,907.54",-27.41220352,152.9629365
1922,D2494,TANDAWANNA LANE PARK,TANDAWANNA LANE,FIG TREE POCKET,"496,563.69","6,954,903.28",-27.52960643,152.9652006
1923,D1425,TANGY STREET PARK,BLACKBUTT PL,BROOKFIELD,"492,417.56","6,957,327.20",-27.5077066,152.923228
1924,D0722,TANTANI STREET PARK,TANTANI ST,MANLY WEST,"515,965.13","6,962,141.39",-27.46417167,153.1615828
1925,D0722,TANTANI STREET PARK,TANTANI ST,MANLY WEST,"516,004.81","6,961,868.87",-27.46663155,153.161988
1926,D0106,TARANA STREET PARK,TARANA ST,CAMP HILL,"507,252.56","6,958,719.96",-27.49513468,153.0734236
1927,D0746,TARINGA PARADE PARK,TARINGA PDE,INDOOROOPILLY,"496,763.32","6,958,259.16",-27.49931025,152.9672312
1928,D0424,TARINGA PLAYGROUND PARK,MOORAK ST,TARINGA,"497,989.55","6,959,151.88",-27.49125321,152.9796473
1929,D0400,TARRAGINDI RECREATION RESERVE,SHAFTESBURY ST,TARRAGINDI,"503,975.65","6,955,593.50",-27.52337366,153.040259
1930,D0698,TARRAGINDI ROAD PARK,TARRAGINDI RD,TARRAGINDI,"503,402.15","6,954,978.02",-27.52893175,153.0344532
1931,D1221,TARRAGON PLACE PARK,THYME CL,FOREST LAKE,"495,697.23","6,945,922.30",-27.61068292,152.9563939
1932,D2048,TASMAN PLACE PARK,TASMAN PL,DREWVALE,"504,814.97","6,941,609.04",-27.64962024,153.0488142
1933,D0707,TAYLOR BRIDGE RESERVE,HONOUR AVE,CHELMER,"497,308.50","6,957,373.20",-27.50730978,152.9727488
1934,D0707,TAYLOR BRIDGE RESERVE,HONOUR AVE,CHELMER,"497,319.35","6,957,478.01",-27.50636367,152.9728588
1935,D3121,TAYLOR PLACE PARK,TAYLOR PL,MACKENZIE,"511,829.57","6,953,494.30",-27.54227924,153.1198114
1936,D1702,TAYLOR STREET PARK (ROAD RESERVE),TAYLOR ST,BULIMBA,"506,915.42","6,964,127.87",-27.44631393,153.0699796
1937,D3119,TEAL PLACE PARK,TEAL PL,TAIGUM,"504,630.29","6,975,617.66",-27.34259276,153.0468119
1938,D1383,TEASEL CRESCENT PARK,TEASEL CRES,FOREST LAKE,"497,184.52","6,946,273.87",-27.60751291,152.9714675
1939,D1467,TELEGRAPH ROAD PARK,NULL,BRACKEN RIDGE,"502,138.94","6,977,191.02",-27.32839444,153.0216217
1940,D0114,TEMPLE STREET PARK,TEMPLE ST,COORPAROO,"505,584.37","6,959,522.29",-27.48789917,153.0565314
1941,D0078,TENERIFFE PARK,TENERIFFE DR,NEWSTEAD,"504,658.36","6,962,836.35",-27.45798336,153.0471446
1942,D0391,TENNESSEE AVENUE PARK,TENNESSEE AVE,MOOROOKA,"503,088.16","6,955,352.50",-27.52555171,153.0312726
1943,D0193,TENNIS AVENUE PARK,TENNIS AVE,ASHGROVE,"500,206.23","6,964,526.10",-27.44273625,153.0020869
1944,D0279,TENTH AVENUE PARK,TENTH AVE,BRIGHTON,"506,416.43","6,979,628.49",-27.30637511,153.0648485
1945,D0208,TERALBA PARK,PULLEN RD,EVERTON PARK,"498,180.02","6,968,666.11",-27.40535883,152.9815898
1946,D0081,TERRACE STREET PARK,SEDGEBROOK ST,SPRING HILL,"502,267.85","6,962,185.44",-27.46386586,153.0229528
1947,D0898,THAGOONA STREET PARK,LOCKROSE ST,MITCHELTON,"496,421.10","6,967,619.49",-27.4148043,152.9637941
1948,D1200,THE AVENUE PARK,FORESTLEA PL,SUNNYBANK HILLS,"504,737.87","6,947,060.63",-27.60040486,153.048011
1949,D0019,THE BEIRNE PARK,GERLER RD,HENDRA,"506,814.57","6,967,131.73",-27.41919548,153.0689422
1950,D0363,THE COMMON PARK,CAMBRIDGE ST,COORPAROO,"504,923.48","6,959,286.56",-27.49002986,153.0498421
1951,D0363,THE COMMON PARK,CAMBRIDGE ST,COORPAROO,"505,109.35","6,959,354.28",-27.48941776,153.0517235
1952,D1963,THE ESPLANADE PARK,TROUT ST,ASHGROVE,"499,115.10","6,963,852.11",-27.44892981,152.9911648
1953,D1313,THE ESPLANADE PARK  (ROAD RESERVE),THE ESPLANADE,ST LUCIA,"500,354.44","6,957,644.45",-27.50486362,153.0035886
1954,D0755,THE GREEN PARK,SYLVAN RD,TOOWONG,"498,648.08","6,960,537.84",-27.4787416,152.9863155
1955,D1053,THE JOHNSON FLORA RESERVE,LINDFIELD CRCT,ROBERTSON,"504,961.24","6,950,970.60",-27.56510545,153.0502585
1956,D1279,THE LAKE PARKLANDS,BLUE LAKE CT,FOREST LAKE,"496,341.50","6,944,283.75",-27.62240824,152.9633777
1957,D1868,THE PULLENVALE FOREST PARK,PULLENVALE RD,PULLENVALE,"489,118.96","6,955,810.46",-27.52137712,152.8898162
1958,D1868,THE PULLENVALE FOREST PARK,PULLENVALE RD,PULLENVALE,"489,410.38","6,955,403.71",-27.52505159,152.8927637
1959,D0267,THE RAFTING GROUND PARK,MOGGILL RD,BROOKFIELD,"492,310.29","6,955,858.03",-27.52096952,152.9221326
1960,D0267,THE RAFTING GROUND PARK,MOGGILL RD,BROOKFIELD,"492,612.18","6,955,967.12",-27.51998635,152.9251903
1961,D1472,THE VILLAGE AVENUE PARK,APPLEYARD CRES,COOPERS PLAINS,"504,212.67","6,950,526.21",-27.56911987,153.0426769
1962,D1300,THE WINDSOR TOWN QUARRY PARK,LUTWYCHE RD,WINDSOR,"503,188.17","6,966,098.93",-27.42853295,153.0322571
1963,D0152,THE WOODS MEMORIAL PLAYGROUND PARK,ROYAL PDE,ASHGROVE,"497,147.82","6,964,036.36",-27.44715461,152.9711375
1964,D0167,THEODORE STREET PARK,KINGSFORD SMITH DR,EAGLE FARM,"507,922.18","6,965,445.39",-27.43441381,153.0801588
1965,D1994,THISTLE STREET PARK (NO.74),THISTLE ST,GORDON PARK,"503,063.13","6,966,983.70",-27.42054545,153.0309897
1966,D1084,THOMAS GRAY PARK,SANICLE ST,BALD HILLS,"501,513.63","6,979,514.07",-27.30742233,153.0152978
1967,D1824,THOMAS MACLEOD AVENUE PARK,GOGGS RD,SINNAMON PARK,"495,200.99","6,954,414.47",-27.53401523,152.9513986
1968,D1573,THOMAS PLACE PARK,ANCASTER RD,UPR KEDRON,"491,657.36","6,968,075.85",-27.41045695,152.9155084
1969,D1735,THOMAS STREET PARK,THOMAS ST,SHERWOOD,"499,188.90","6,954,804.66",-27.53050085,152.991786
1970,D3112,THOMAS STREET PARK,THOMAS ST,AUCHENFLOWER,"499,273.08","6,961,711.97",-27.46814205,152.9926426
1971,D0392,THOMPSON ESTATE RESERVE,JULIETTE ST,GREENSLOPES,"504,210.90","6,957,489.17",-27.50625896,153.0426347
1972,D0225,THOMPSON STREET PARK,ROBINSON RD WEST,ZILLMERE,"504,238.57","6,972,911.61",-27.36702468,153.042861
1973,D0402,THORNYCROFT STREET PARK,TOOHEY RD,TARRAGINDI,"504,291.07","6,954,562.05",-27.53268452,153.0434568
1974,D1559,THREDBO PLACE PARK,THREDBO CL,BELMONT,"513,190.69","6,959,427.28",-27.48839719,153.1333061
1975,D0582,THRUSH STREET PARK,INALA AVE,INALA,"497,808.20","6,947,153.56",-27.59957244,152.9777896
1976,D0918,THURSTON STREET PARK,THURSTON ST,TINGALPA,"512,965.06","6,960,063.70",-27.48296095,153.1312414
1977,D0732,THYNNE ROAD PARK,WYNNUM RD,MORNINGSIDE,"506,943.40","6,961,602.92",-27.469109,153.0702772
1978,D1102,TIGRIS STREET PARK,TIGRIS ST,RIVERHILLS,"491,027.78","6,951,740.29",-27.55813613,152.9091151
1979,D0661,TILLACK PARK,BLACKBERRY ST,MANSFIELD,"510,126.29","6,955,671.06",-27.52264155,153.1025421
1980,D2144,TILLEY RD (NO 727) PARK,TILLEY RD,CHANDLER,"514,655.49","6,956,226.11",-27.51758918,153.1483995
1981,D2079,TILLEY RD (NO 73) PARK,TILLEY RD,WAKERLEY,"516,109.45","6,960,239.62",-27.48133904,153.1630687
1982,D0981,TILLEY ROAD PARK,TILLEY RD,WAKERLEY,"516,257.09","6,959,964.87",-27.4838177,153.1645668
1983,D1975,TILLEY ROAD PARK (NO.228),TILLEY RD,WAKERLEY,"515,336.95","6,959,392.89",-27.48899219,153.1552597
1984,D0786,TILQUIN STREET PARK,TILQUIN ST,THE GAP,"494,675.18","6,965,180.18",-27.43682079,152.9461209
1985,D0652,TIMARU CLOSE PARK,TIMARU CL,WESTLAKE,"492,153.08","6,953,363.31",-27.54333061,152.9205751
1986,D0644,TIMBERLAND PARK,CUPANIA ST,ALGESTER,"503,320.12","6,945,541.04",-27.61412768,153.0336486
1987,D1252,TINCHI TAMBA WETLANDS RESERVE,WYAMPA RD,BALD HILLS,"502,209.13","6,980,456.11",-27.29891646,153.0223254
1988,D1252,TINCHI TAMBA WETLANDS RESERVE,WYAMPA RD,BALD HILLS,"502,600.13","6,979,423.70",-27.30823655,153.026279
1989,D1252,TINCHI TAMBA WETLANDS RESERVE,WYAMPA RD,BALD HILLS,"503,315.17","6,979,963.44",-27.30336208,153.0335041
1990,D1252,TINCHI TAMBA WETLANDS RESERVE,WYAMPA RD,BALD HILLS,"504,090.36","6,981,429.93",-27.29012052,153.0413337
1991,D0065,TINGALPA CREEK RESERVE,TORONTO RD,CAPALABA WEST,"518,287.60","6,957,428.00",-27.50669457,153.1851597
1992,D1771,TIVOLI PLACE PARK,CENTENNIAL WAY,FOREST LAKE,"495,645.13","6,943,790.04",-27.62993239,152.9558582
1993,D1744,TODMAN STREET PARK,TODMAN ST,CARINA,"508,750.92","6,960,246.51",-27.48134422,153.0885817
1994,D1320,TOLLANA PLACE PARK,TOLLANA PL,INALA,"496,719.43","6,948,887.53",-27.58391627,152.9667614
1995,D0599,TONES ROAD PARK,TONES RD,MANSFIELD,"510,946.22","6,954,869.11",-27.52987506,153.1108523
1996,D0541,TONKS STREET PARK,BEAUDESERT RD,MOOROOKA,"501,973.90","6,953,733.41",-27.54017081,153.0199915
1997,D0545,TOOHEY FOREST PARK,TOOHEY RD,SALISBURY,"503,689.80","6,954,071.20",-27.53711776,153.037369
1998,D0545,TOOHEY FOREST PARK,TOOHEY RD,SALISBURY,"504,752.41","6,954,238.67",-27.53560244,153.0481302
1999,D0545,TOOHEY FOREST PARK,TOOHEY RD,SALISBURY,"504,903.25","6,954,225.80",-27.53571813,153.0496578
2000,D0545,TOOHEY FOREST PARK,TOOHEY RD,SALISBURY,"505,098.81","6,953,452.65",-27.54269723,153.0516418
2001,D0545,TOOHEY FOREST PARK,TOOHEY RD,SALISBURY,"505,509.89","6,954,103.35",-27.53682126,153.0558022
2002,D0545,TOOHEY FOREST PARK,TOOHEY RD,SALISBURY,"506,035.13","6,953,744.95",-27.54005459,153.0611234
2003,D0461,TOOMBUL TERRACE PARK,TOOMBUL TCE,NUNDAH,"505,416.10","6,968,448.44",-27.40731438,153.0547882
2004,D1643,TOOTH AVENUE PARK (ROAD RESERVE),TOOTH AVE,PADDINGTON,"498,986.11","6,962,768.00",-27.45853533,152.9896588
2005,D0471,TOOWONG MEMORIAL PARK,SYLVAN RD,TOOWONG,"499,425.38","6,960,411.79",-27.47988008,152.9941835
2006,D1152,TORONTO ROAD PARK (NO.143),TORONTO RD,CAPALABA WEST,"519,525.33","6,956,643.58",-27.51375896,153.197704
2007,D0935,TORONTO ROAD PARK (NO.173),OLD CLEVELAND RD,CAPALABA WEST,"518,070.28","6,956,702.37",-27.51324839,153.18297
2008,D1619,TORQUAY CRESCENT (NO.1695) PARK,WYNNUM RD,TINGALPA,"513,634.34","6,961,477.74",-27.47018851,153.1380004
2009,D2634,TORRENS CRESCENT PARK,TORRENS CRES,WAKERLEY,"515,839.28","6,960,234.82",-27.4813856,153.160334
2010,D0472,TORWOOD PARK,HAIG RD,AUCHENFLOWER,"499,664.23","6,961,526.03",-27.46982082,152.9966015
2011,D0928,TOULBY STREET PARK,TOULBY ST,MANLY WEST,"516,363.82","6,961,032.33",-27.47417952,153.1656329
2012,D0621,TOWNSEND STREET PARK,TOWNSEND ST,BRIGHTON,"505,811.47","6,980,494.81",-27.29855654,153.0587302
2013,D1986,TOWNSEND STREET PARK (NOS.31&12),TOWNSEND ST,BRIGHTON,"505,788.81","6,980,351.57",-27.29984978,153.0585019
2014,D0978,TRAMMIES CORNER PARK,PRINCE ST,PADDINGTON,"499,453.40","6,962,761.76",-27.45866464,152.9944682
2015,D2030,TRAVORTEN DRIVE PARK,TRAVORTEN DR,BRIDGEMAN DOWNS,"500,537.93","6,976,617.06",-27.33357779,153.005438
2016,D1080,TREVALLY CRESENT PARK,TERAGLIN ST,MANLY WEST,"516,758.11","6,961,496.41",-27.46998496,153.1696174
2017,D1867,TREVALLYN PLACE PARK,TREVALLYN PL,UPR KEDRON,"492,555.15","6,967,456.56",-27.41625959,152.9246833
2018,D0353,TRIBUNE STREET PARK,VULTURE ST,SOUTH BRISBANE,"502,084.24","6,960,158.28",-27.48216727,153.021098
2019,D3123,TRINITY WAY PARK,TRINITY WAY,DREWVALE,"504,553.06","6,941,229.89",-27.6530441,153.0461604
2020,D1156,TRISTANIA CLOSE PARK,PARKLANDS ST,CALAMVALE,"505,706.31","6,944,934.04",-27.6195995,153.0578348
2021,D0952,TRISTANIA DRIVE PARK,TRISTANIA DR,BARDON,"497,742.19","6,961,903.03",-27.46641542,152.9771483
2022,D2149,TRISTANIA WAY (NO 99) PARK,TRISTANIA WAY,MT GRAVATT EAST,"509,220.27","6,955,458.65",-27.52456553,153.0933691
2023,D1043,TRISTANIA WAY PARK,WISTERIA CRES,MT GRAVATT EAST,"508,951.77","6,955,713.97",-27.52226235,153.0906483
2024,D1818,TROSSACHS PLACE PARK,LOCHINVAR RD,UPR KEDRON,"491,092.45","6,968,395.62",-27.40777291,152.9098927
2025,D0112,TRUNDLE PARK,KENNETH ST,COORPAROO,"505,691.55","6,957,725.91",-27.50411632,153.0576248
2026,D1555,TRURO STREET PARK (ROAD RESERVE),LUTWYCHE RD,WINDSOR,"503,235.71","6,966,155.61",-27.42802115,153.0327379
2027,D1522,TUBEROSE PLACE PARK,CALLIANDRA PL,CALAMVALE,"505,594.21","6,943,173.83",-27.6354908,153.0567069
2028,D1264,TUCKEROO PARK,NUDGEE RD,NUDGEE BEACH,"510,255.19","6,972,966.13",-27.36650103,153.1037013
2029,D1033,TUCKETT STREET PARK,CHADSTON CL,KENMORE HILLS,"492,648.44","6,957,779.05",-27.50362856,152.9255685
2030,D1125,TUFNELL ROAD PARK,TUFNELL RD,BANYO,"507,341.62","6,972,744.49",-27.3685203,153.0742404
2031,D0947,TUGULAWA PARK,APOLLO RD,BULIMBA,"506,309.37","6,963,853.86",-27.44879061,153.0638482
2032,D1519,TURBO DRIVE PARK,STANLEY ST EAST,EAST BRISBANE,"504,709.39","6,959,119.46",-27.49153918,153.0476755
2033,D0376,TURLEY STREET PARK,LUYA ST,FAIRFIELD,"502,389.86","6,957,701.73",-27.50434446,153.0241965
2034,D1512,TURQUOISE PLACE PARK,PRIMROSE CL,WAVELL HEIGHTS,"505,181.40","6,971,038.73",-27.38308089,153.0529073
2035,D1557,TURUBUL CRESCENT PARK,TURUBUL CRES,CARINDALE,"510,344.59","6,955,999.88",-27.52036165,153.104632
2036,D0626,TWELFTH AVENUE PARK,TWELFTH AVE,ST LUCIA,"500,399.26","6,958,216.44",-27.49969973,153.0040422
2037,D0958,TWILIGHT STREET PARK,SUNSET RD,KENMORE,"493,447.82","6,955,743.29",-27.5220114,152.9336508
2038,D1380,TYBERRY STREET PARK,TINCHBORNE ST,CAPALABA WEST,"517,714.77","6,956,219.76",-27.51761003,153.1793774
2039,D1603,TYRRELL COURT PARK,ROTHBURY PL,THE GAP,"493,618.18","6,965,944.51",-27.4299158,152.9354296
2040,D1693,TYSON PLACE PARK,FOREST LAKE BLVD,FOREST LAKE,"495,757.55","6,946,022.91",-27.60971057,152.957374
2041,D1916,UNDERWOOD ROAD PARK (NO.203),UNDERWOOD RD,EIGHT MILE PLNS,"509,411.00","6,947,805.00",-27.59366034,153.0953603
2042,D1920,UNDERWOOD ROAD PARK (NO.228A),UNDERWOOD RD,EIGHT MILE PLNS,"509,551.14","6,948,239.13",-27.58974011,153.0967768
2043,D1663,UNIVERSITY ROAD PARK (NO. 62),UNIVERSITY RD,MITCHELTON,"497,309.86","6,968,242.63",-27.40918059,152.9727866
2044,D1662,UNIVERSITY ROAD PARK (NO. 63),UNIVERSITY RD,MITCHELTON,"497,316.40","6,968,279.60",-27.40884684,152.9728528
2045,D0611,UNIVERSITY ROAD PARK (NO.55&59),UNIVERSITY RD,MITCHELTON,"497,386.89","6,968,156.55",-27.40995783,152.9735657
2046,D1288,UPFIELD STREET PARK,MT COTTON RD,BURBANK,"514,919.54","6,951,870.38",-27.55690929,153.151127
2047,D1020,UPPER BROOKFIELD ROAD PARK (NO.590),UPPER BROOKFIELD RD,UPR BROOKFIELD,"486,250.94","6,961,018.91",-27.47432963,152.8608332
2048,D1058,UPPER BROOKFIELD ROAD PARK (NO.901),UPPER BROOKFIELD RD,UPR BROOKFIELD,"483,661.93","6,961,251.73",-27.47219904,152.8346308
2049,D0150,UPPER KEDRON RECREATION RESERVE,CEMETERY RD,UPR KEDRON,"492,388.26","6,967,788.30",-27.41326367,152.9229971
2050,D0150,UPPER KEDRON RECREATION RESERVE,CEMETERY RD,UPR KEDRON,"492,424.14","6,968,007.22",-27.41128751,152.9233614
2051,D0736,UPTON STREET PARK,UPTON ST,NUNDAH,"506,204.96","6,969,635.08",-27.39659794,153.0627621
2052,D0850,USTINOV CRESCENT PARK,LANDIS ST,MCDOWALL,"498,777.31","6,971,096.67",-27.38341621,152.9876341
2053,D0315,V.MCN.PEACHEY PARK,HENDERSON ST,OXLEY,"497,442.40","6,952,731.01",-27.54921938,152.9740946
2054,D1724,VACANT,QUEENS PDE,BRIGHTON,"505,563.05","6,980,368.45",-27.29969832,153.0562204
2055,D0974,VALARIA AVENUE PARK,VALARIA AVE,SEVEN HILLS,"507,786.35","6,959,774.25",-27.48561359,153.0788208
2056,D1270,VALLELY STREET PARK,VALLELY ST,ANNERLEY,"502,857.16","6,956,789.66",-27.51257766,153.02893
2057,D0714,VALMAR STREET PARK,VALMAR ST,UPR MT GRAVATT,"509,052.67","6,953,256.80",-27.54444478,153.0916885
2058,D1738,VANE STREET PARK,WYNNUM RD,TINGALPA,"510,642.45","6,961,386.33",-27.47104048,153.1077188
2059,D2126,VANWALL ROAD PARK,VANWALL RD,MOGGILL,"489,502.00","6,950,216.49",-27.5718818,152.8936463
2060,D0050,VECTIS STREET PARK,HALIFAX ST,NORMAN PARK,"505,839.19","6,960,285.12",-27.48101123,153.0591073
2061,D1694,VENDALE AVENUE PARK (NOS.118A-120),VENDALE AVE,MOOROOKA,"502,869.12","6,954,771.94",-27.5307934,153.0290558
2062,D0770,VENETIA STREET PARK,REMICK ST,STAFFORD HTS,"500,617.00","6,969,923.58",-27.39400732,153.0062407
2063,D1635,VERA STREET PARK,WITTON RD,INDOOROOPILLY,"496,584.51","6,957,453.29",-27.50658516,152.9654186
2064,D0787,VERDELHO STREET PARK,BORDEAUX ST,EIGHT MILE PLNS,"508,960.95","6,949,275.63",-27.5803868,153.090789
2065,D0540,VETERANS PARK,ANSON ST,MOOROOKA,"501,668.39","6,953,782.69",-27.53972632,153.0168973
2066,D0039,VIC LUCAS PARK,COUTTS ST,BULIMBA,"505,149.96","6,964,327.95",-27.44451541,153.0521135
2067,D0241,VICTOR GRENNING PARK,COXEN ST,ZILLMERE,"504,306.41","6,974,103.72",-27.35626188,153.0435428
2068,D0636,VICTOR PARK,DOWNEY ST,WINDSOR,"502,610.94","6,964,525.33",-27.44274068,153.0264202
2069,D0083,VICTORIA PARK,GILCHRIST AVE,HERSTON,"501,731.49","6,963,260.49",-27.45416106,153.0175228
2070,D0083,VICTORIA PARK,GILCHRIST AVE,HERSTON,"501,938.65","6,963,804.36",-27.44925077,153.0196185
2071,D0083,VICTORIA PARK,GILCHRIST AVE,HERSTON,"502,083.75","6,963,440.16",-27.45253853,153.0210874
2072,D0083,VICTORIA PARK,GILCHRIST AVE,HERSTON,"502,375.94","6,963,412.51",-27.45278773,153.0240443
2073,D0083,VICTORIA PARK,GILCHRIST AVE,HERSTON,"502,440.53","6,963,135.62",-27.45528734,153.0246986
2074,D0083,VICTORIA PARK,GILCHRIST AVE,HERSTON,"502,635.20","6,963,716.19",-27.45004557,153.0266675
2075,D0020,W. A. JOLLY PARK,WESLEY ST,LUTWYCHE,"502,998.61","6,966,571.08",-27.42427079,153.0303379
2076,D0121,W. J. SCOTT PARK,HAROLD ST,HOLLAND PARK,"506,332.41","6,956,375.11",-27.51630841,153.0641204
2077,D2712,WACOL BUSHLANDS,IPSWICH RD,WACOL,"493,869.18","6,949,935.77",-27.57444297,152.9378881
2078,D1418,WACOL STATION ROAD PARK,WACOL STATION RD,SUMNER,"492,791.71","6,950,953.08",-27.56456548,152.9256664
2079,D1365,WAHL STREET PARK,WAHL ST,BOONDALL,"505,444.52","6,975,182.00",-27.34652301,153.0550456
2080,D0280,WAKEFIELD PARK,GLOUCESTER ST,BRIGHTON,"504,950.70","6,980,175.78",-27.30144017,153.0500327
2081,D0574,WAKERLEY PARK,DEW ST,RUNCORN,"506,937.52","6,948,130.37",-27.59073791,153.070295
2082,D1572,WAKERLEY PARK,DIANTHUS ST,WAKERLEY,"514,931.59","6,959,721.50",-27.48603005,153.1511522
2083,D0745,WAL COCKING PARK,MOGGILL RD,KENMORE,"493,931.38","6,957,325.64",-27.5077283,152.9385554
2084,D1411,WALLACE PLACE PARK (ROAD RESERVE),LUTWYCHE RD,WINDSOR,"503,285.40","6,966,458.94",-27.42528248,153.0332399
2085,D1289,WALLAROO WAY PARK,WALLAROO WAY,DOOLANDELLA,"497,679.36","6,946,074.25",-27.60931598,152.9764819
2086,D1141,WALLAWA STREET PARK,KERSLEY RD,KENMORE,"494,968.67","6,956,265.12",-27.5173068,152.9490535
2087,D2064,WALLUM DRIVE PARK,WALLUM DR,PARKINSON,"502,726.83","6,942,685.54",-27.63990779,153.0276422
2088,D0199,WALLY BOURKE PARK,KATE ST,GORDON PARK,"502,932.15","6,966,888.22",-27.42140777,153.0296649
2089,D0685,WALLY TATE PARK,BEENLEIGH RD,KURABY,"509,041.46","6,947,021.74",-27.600734,153.0916217
2090,D0160,WALTON BRIDGE RESERVE,WATERWORKS RD,THE GAP,"495,414.56","6,964,065.59",-27.44688597,152.953598
2091,D0160,WALTON BRIDGE RESERVE,WATERWORKS RD,THE GAP,"495,513.90","6,964,301.56",-27.44475604,152.9546041
2092,D0160,WALTON BRIDGE RESERVE,WATERWORKS RD,THE GAP,"495,590.70","6,964,195.55",-27.44571334,152.955381
2093,D0160,WALTON BRIDGE RESERVE,WATERWORKS RD,THE GAP,"495,612.45","6,964,363.02",-27.44420143,152.9556016
2094,D1633,WALTON'S WAY PARK,WATERWORKS RD,THE GAP,"494,725.44","6,964,052.87",-27.44623149,152.9464924
2095,D1671,WAMINDA STREET PARK,FOXTON ST,MORNINGSIDE,"506,705.50","6,961,034.68",-27.47424026,153.0678724
2096,D0445,WARBURTON PARK,WELLINGTON ST,VIRGINIA,"506,431.41","6,971,436.14",-27.38033681,153.0650431
2097,D1863,WARDLE STREET PARK,CORTIS ST,MT GRAVATT EAST,"508,330.04","6,953,742.80",-27.54006187,153.0843661
2098,D1925,WARRANILLA STREET PARK,SWANBROOK PL,PARKINSON,"502,388.37","6,943,257.03",-27.6347492,153.0242101
2099,D1362,WARREN RITCHIE MEMORIAL COMPLEX PARK,BOUNDARY RD,CAROLE PARK,"493,084.60","6,946,173.83",-27.60840133,152.9299179
2100,D2128,WATERLINE CRESCENT PARK,WATERLINE CRES,BULIMBA,"505,499.05","6,963,055.16",-27.45600476,153.0556517
2101,D0717,WATERWORKS ROAD PARK (NO.1174),WATERWORKS RD,THE GAP,"494,158.83","6,964,382.04",-27.44402426,152.9408923
2102,D1737,WATERWORKS ROAD PARK (NO.595),GRESHAM ST,ASHGROVE,"497,379.65","6,963,964.17",-27.44780682,152.9734834
2103,D2147,WATHEROO PLACE PARK,WATHEROO PL,PARKINSON,"501,818.01","6,942,547.87",-27.64115223,153.0184296
2104,D1624,WATTLE CLOSE PARK,WATTLE CL,BRIDGEMAN DOWNS,"499,370.47","6,973,024.75",-27.36600964,152.9936342
2105,D1857,WATTLE STREET PARK,WATTLE ST,CANNON HILL,"508,763.31","6,962,787.94",-27.45840015,153.0886887
2106,D2002,WATTLE STREET PARK (NOS.32&34),SOUTH PINE RD,ENOGGERA,"499,336.73","6,967,941.86",-27.41189849,152.9932902
2107,D1379,WEALTH STREET PARK,TOORAK PL,RUNCORN,"509,011.67","6,947,803.99",-27.59367217,153.0913139
2108,D1689,WEBSTER ROAD PARK,WEBSTER RD,STAFFORD HTS,"501,915.42","6,969,838.04",-27.39477836,153.0193738
2109,D1187,WEDGETAIL STREET PARK,WALLAROO WAY,DOOLANDELLA,"498,239.81","6,946,374.49",-27.60660637,152.9821622
